Date,0P0000XUYS.BO,0P0000XV1I.BO,0P0000XV5R.BO,0P0000XV9V.BO,0P0000XVG6.BO,0P0000XVGR.BO,0P0000XVH6.BO,0P0000XVU7.BO,0P0000XVUH.BO,0P0000XVZR.BO,0P0000XW00.BO,0P0000XW04.BO,0P0000XW0O.BO,0P0000XW1B.BO,0P0000XW2T.BO,0P0000XW4A.BO,0P0000XW4E.BO,0P0000XW51.BO,0P0000XW55.BO,0P0000YWL1.BO,0P00011MAT.BO,0P00017844.BO,0P0001EI12.BO
2018-01-19,28.10610008239746,63.91239929199219,44.56800079345703,,35.85350036621094,52.130001068115234,20.770000457763672,45.90919876098633,37.189998626708984,62.95000076293945,102.97000122070312,62.599998474121094,24.219999313354492,67.02539825439453,50.93199920654297,137.0590057373047,183.61300659179688,97.12200164794922,47.00809860229492,24.680400848388672,21.40999984741211,17.94700050354004,203.93699645996094
2018-01-22,28.311800003051758,64.17539978027344,44.77399826049805,56.13100051879883,35.98310089111328,52.43000030517578,20.850000381469727,45.789100646972656,,63.33000183105469,103.75,62.849998474121094,24.34000015258789,67.67749786376953,51.00699996948242,137.3509979248047,184.29800415039062,97.64430236816406,47.123600006103516,24.76449966430664,21.450000762939453,,204.5399932861328
2018-01-23,28.508800506591797,64.81559753417969,44.834999084472656,56.551998138427734,36.40549850463867,52.869998931884766,20.989999771118164,45.64400100708008,,63.56999969482422,104.26000213623047,63.11000061035156,24.520000457763672,67.23809814453125,51.53200149536133,137.6219940185547,184.71200561523438,97.8219985961914,47.61940002441406,24.896799087524414,21.549999237060547,18.174999237060547,207.22000122070312
2018-01-24,28.343399047851562,64.72090148925781,44.604000091552734,56.29899978637695,36.431800842285156,52.619998931884766,20.950000762939453,45.329498291015625,,63.25,103.95999908447266,62.970001220703125,24.479999542236328,66.45189666748047,51.44200134277344,137.26400756835938,183.59800720214844,97.20140075683594,47.30289840698242,24.927900314331055,21.489999771118164,18.13800048828125,207.2949981689453
2018-01-25,27.96660041809082,64.37830352783203,44.180999755859375,55.893001556396484,36.20220184326172,52.40999984741211,20.899999618530273,45.12459945678711,36.11000061035156,,,62.689998626708984,24.3700008392334,65.97429656982422,51.0620002746582,136.82400512695312,182.49400329589844,96.83910369873047,47.112998962402344,24.883800506591797,21.3799991607666,18.06599998474121,205.99899291992188
2018-01-29,27.85700035095215,64.1509017944336,43.84600067138672,55.654998779296875,36.076900482177734,52.33000183105469,20.729999542236328,45.310001373291016,35.630001068115234,62.349998474121094,,62.93000030517578,24.530000686645508,65.4636001586914,50.85900115966797,136.61000061035156,182.53399658203125,96.89969635009766,46.87089920043945,24.862899780273438,21.260000228881836,18.065000534057617,204.8459930419922
2018-01-30,27.69969940185547,63.8296012878418,43.36000061035156,55.13100051879883,35.885398864746094,,20.600000381469727,44.89179992675781,35.470001220703125,61.45000076293945,101.62000274658203,62.58000183105469,24.440000534057617,65.21160125732422,50.4370002746582,135.9810028076172,181.92599487304688,96.29219818115234,46.72529983520508,24.75860023498535,21.09000015258789,17.91699981689453,203.69900512695312
2018-01-31,27.510099411010742,63.566200256347656,43.207000732421875,54.6870002746582,35.68539810180664,51.79999923706055,20.399999618530273,44.893798828125,35.400001525878906,61.130001068115234,101.13999938964844,62.70000076293945,,64.87200164794922,50.11600112915039,135.55299377441406,181.44400024414062,95.86160278320312,46.705501556396484,24.652599334716797,20.889999389648438,17.78700065612793,202.79400634765625
2018-02-01,27.531200408935547,63.57830047607422,43.4010009765625,54.74800109863281,35.735801696777344,51.66999816894531,20.40999984741211,44.89339828491211,35.529998779296875,61.75,101.75,62.779998779296875,24.510000228881836,64.660400390625,50.191001892089844,135.49200439453125,183.19700622558594,96.27249908447266,46.5088996887207,24.61479949951172,20.8700008392334,17.785999298095703,201.9739990234375
2018-02-02,26.757600784301758,61.28710174560547,42.167999267578125,52.84400177001953,34.797298431396484,50.20000076293945,19.729999542236328,43.667598724365234,34.529998779296875,59.349998474121094,98.43000030517578,61.18000030517578,23.959999084472656,62.512901306152344,48.63999938964844,132.12600708007812,177.93899536132812,93.31990051269531,45.202301025390625,24.302600860595703,20.020000457763672,17.22800064086914,197.58200073242188
2018-02-05,26.669200897216797,61.15700149536133,41.69300079345703,52.19300079345703,34.66569900512695,49.880001068115234,19.600000381469727,43.057098388671875,34.150001525878906,58.5099983215332,98.02999877929688,60.779998779296875,23.780000686645508,62.539100646972656,48.22100067138672,131.8780059814453,176.57899475097656,92.61270141601562,44.960201263427734,23.944599151611328,19.899999618530273,17.023000717163086,196.80599975585938
2018-02-06,26.30069923400879,59.964900970458984,41.22700119018555,51.09199905395508,34.122501373291016,49.40999984741211,19.459999084472656,42.36869812011719,33.81999969482422,57.31999969482422,96.51000213623047,59.779998779296875,23.459999084472656,61.06869888305664,47.63100051879883,130.2530059814453,174.82400512695312,91.30290222167969,44.459598541259766,23.515499114990234,19.579999923706055,16.69099998474121,194.52699279785156
2018-02-07,26.490999221801758,60.71549987792969,41.5880012512207,51.52000045776367,34.13100051879883,49.459999084472656,19.670000076293945,42.3218994140625,33.900001525878906,58.7400016784668,97.66000366210938,60.29999923706055,23.479999542236328,62.36000061035156,47.9630012512207,131.25399780273438,175.60899353027344,92.46659851074219,44.65290069580078,23.752199172973633,19.920000076293945,16.768999099731445,195.28799438476562
2018-02-08,26.919599533081055,61.54460144042969,42.11800003051758,52.380001068115234,34.705299377441406,50.2400016784668,19.850000381469727,42.97760009765625,34.45000076293945,59.4900016784668,99.18000030517578,61.0099983215332,23.719999313354492,63.70759963989258,48.54800033569336,132.30599975585938,179.125,93.56729888916016,45.05189895629883,23.895299911499023,20.200000762939453,17.020999908447266,197.46800231933594
2018-02-09,26.83139991760254,61.37269973754883,41.96699905395508,52.28200149536133,34.4286994934082,49.869998931884766,,42.7755012512207,34.540000915527344,59.38999938964844,98.75,60.47999954223633,23.469999313354492,63.93510055541992,48.321998596191406,131.46200561523438,178.6790008544922,92.90180206298828,44.738399505615234,23.606199264526367,20.1200008392334,16.926000595092773,196.26699829101562
2018-02-12,27.22879981994629,62.00749969482422,42.486000061035156,52.887001037597656,34.619598388671875,50.349998474121094,20.020000457763672,43.198299407958984,34.90999984741211,60.5099983215332,100.33999633789062,61.04999923706055,23.760000228881836,64.47380065917969,48.875999450683594,132.82899475097656,180.49099731445312,94.05380249023438,44.92380142211914,23.732999801635742,20.450000762939453,17.084999084472656,197.677001953125
2018-02-14,27.173599243164062,62.07820129394531,42.542999267578125,52.73899841308594,34.387699127197266,50.439998626708984,20.15999984741211,43.217899322509766,35.06999969482422,60.439998626708984,100.2699966430664,61.02000045776367,23.739999771118164,64.5707015991211,48.60900115966797,133.36199951171875,181.00900268554688,94.54010009765625,44.432498931884766,23.902799606323242,20.469999313354492,17.006999969482422,195.843994140625
2018-02-15,26.95800018310547,61.73139953613281,42.3489990234375,52.55699920654297,34.350799560546875,,19.969999313354492,43.1526985168457,34.970001220703125,59.91999816894531,99.47000122070312,,,63.68259811401367,48.48699951171875,132.94900512695312,179.4709930419922,94.1427993774414,44.43000030517578,23.923500061035156,20.389999389648438,17.011999130249023,195.71299743652344
2018-02-16,26.670400619506836,61.138999938964844,41.97200012207031,52.03300094604492,34.06480026245117,49.77000045776367,,42.94660186767578,34.84000015258789,59.0099983215332,98.6500015258789,60.540000915527344,,62.672298431396484,47.91899871826172,131.62600708007812,178.02000427246094,92.97660064697266,43.984901428222656,23.896499633789062,20.239999771118164,16.836000442504883,193.88299560546875
2018-02-19,26.388599395751953,60.533599853515625,41.619998931884766,51.53200149536133,33.69309997558594,49.29999923706055,19.440000534057617,42.71440124511719,34.599998474121094,58.599998474121094,97.66999816894531,60.15999984741211,23.34000015258789,61.70370101928711,47.25899887084961,130.60400390625,176.51499938964844,92.08869934082031,43.652099609375,23.847200393676758,20.079999923706055,16.670000076293945,192.1929931640625
2018-02-20,26.513599395751953,60.532798767089844,41.558998107910156,51.49399948120117,33.625301361083984,49.220001220703125,19.450000762939453,42.6349983215332,,58.22999954223633,97.70999908447266,60.06999969482422,23.299999237060547,61.85499954223633,47.20899963378906,130.1230010986328,177.04400634765625,92.03919982910156,43.59859848022461,23.864299774169922,20.059999465942383,16.666000366210938,192.10000610351562
2018-02-21,26.412500381469727,60.5797004699707,41.42900085449219,51.36199951171875,33.68980026245117,49.27000045776367,19.389999389648438,42.711299896240234,34.810001373291016,57.880001068115234,97.68000030517578,60.27000045776367,23.31999969482422,61.84159851074219,47.215999603271484,129.4219970703125,176.83599853515625,91.95259857177734,43.608699798583984,23.851699829101562,20.049999237060547,16.652999877929688,192.16900634765625
2018-02-22,26.175199508666992,60.227298736572266,41.24399948120117,51.13399887084961,33.55139923095703,49.13999938964844,19.290000915527344,42.51319885253906,34.52000045776367,57.68000030517578,97.44999694824219,60.310001373291016,,61.72890090942383,47.000999450683594,129.15499877929688,176.99000549316406,91.66889953613281,43.40340042114258,23.881000518798828,19.950000762939453,16.60300064086914,191.78399658203125
2018-02-23,26.58009910583496,61.00040054321289,41.8129997253418,51.979000091552734,33.99729919433594,49.689998626708984,19.5,43.13779830932617,35.04999923706055,58.45000076293945,98.5199966430664,60.86000061035156,23.559999465942383,62.21099853515625,47.7140007019043,130.46200561523438,178.656005859375,92.81230163574219,43.7666015625,24.052600860595703,20.209999084472656,16.85700035095215,193.62100219726562
2018-02-26,26.819700241088867,61.600101470947266,42.34600067138672,52.584999084472656,34.27370071411133,,19.75,43.629798889160156,35.27000045776367,59.09000015258789,99.31999969482422,61.34000015258789,23.809999465942383,62.79880142211914,48.19900131225586,131.43499755859375,180.82200622558594,94.03130340576172,44.20859909057617,24.235000610351562,20.549999237060547,17.048999786376953,194.7570037841797
2018-02-27,26.720800399780273,61.49319839477539,42.24399948120117,52.362998962402344,34.17610168457031,50.09000015258789,19.81999969482422,43.73460006713867,35.560001373291016,59.25,99.16000366210938,61.220001220703125,23.790000915527344,62.48059844970703,47.91299819946289,131.0229949951172,180.70899963378906,93.77760314941406,43.92689895629883,24.307199478149414,20.520000457763672,16.96299934387207,193.30299377441406
2018-02-28,26.604400634765625,61.56159973144531,42.36600112915039,52.32600021362305,34.0452995300293,49.90999984741211,19.84000015258789,43.62160110473633,35.619998931884766,59.63999938964844,99.06999969482422,60.900001525878906,23.68000030517578,62.277400970458984,47.7859992980957,130.51800537109375,180.32200622558594,93.26470184326172,43.709598541259766,24.158000946044922,20.59000015258789,16.91699981689453,192.697998046875
2018-03-01,26.424800872802734,61.320499420166016,42.27299880981445,52.055999755859375,33.932701110839844,49.650001525878906,,43.47610092163086,35.43000030517578,59.72999954223633,98.88999938964844,60.709999084472656,23.56999969482422,62.21160125732422,47.604000091552734,130.30599975585938,180.1320037841797,92.97709655761719,43.550201416015625,24.024700164794922,,16.81800079345703,191.26300048828125
2018-03-05,26.149499893188477,60.6239013671875,42.051998138427734,51.499000549316406,33.54890060424805,49.290000915527344,19.610000610351562,43.18629837036133,35.130001068115234,59.04999923706055,97.94999694824219,,23.389999389648438,61.41790008544922,47.15399932861328,128.56100463867188,178.00100708007812,91.87100219726562,43.31700134277344,23.78700065612793,20.229999542236328,16.643999099731445,190.0290069580078
2018-03-06,25.917699813842773,60.02560043334961,41.801998138427734,51.04399871826172,33.24810028076172,48.7599983215332,19.420000076293945,42.82490158081055,34.880001068115234,58.65999984741211,96.9000015258789,59.599998474121094,23.149999618530273,60.764801025390625,46.6879997253418,127.62799835205078,177.0240020751953,90.84870147705078,42.80720138549805,23.810300827026367,,16.461000442504883,188.04400634765625
2018-03-07,25.62649917602539,59.270599365234375,41.25199890136719,50.32500076293945,32.80939865112305,48.22999954223633,19.15999984741211,42.48529815673828,34.58000183105469,57.95000076293945,95.76000213623047,59.11000061035156,23.010000228881836,59.79240036010742,46.12300109863281,126.33000183105469,174.89300537109375,89.19049835205078,42.200199127197266,23.7273006439209,19.81999969482422,16.243999481201172,185.98300170898438
2018-03-08,25.608600616455078,59.49570083618164,41.44300079345703,50.66400146484375,33.05649948120117,48.599998474121094,19.239999771118164,42.62260055541992,34.72999954223633,58.18000030517578,95.9800033569336,59.33000183105469,,59.61069869995117,46.51300048828125,127.0270004272461,175.54400634765625,89.72709655761719,42.660701751708984,23.812299728393555,,16.38800048828125,187.4320068359375
2018-03-09,25.618799209594727,59.38370132446289,41.494998931884766,50.4379997253418,32.94889831542969,48.36000061035156,19.110000610351562,42.825599670410156,34.939998626708984,58.119998931884766,96.0,59.220001220703125,,59.6427001953125,46.34299850463867,126.50599670410156,175.68099975585938,89.60600280761719,42.47090148925781,23.822599411010742,,16.33099937438965,186.47799682617188
2018-03-12,25.808900833129883,59.9286994934082,41.61399841308594,50.928001403808594,33.40679931640625,48.93000030517578,19.209999084472656,43.16460037231445,35.119998931884766,58.75,96.93000030517578,59.97999954223633,23.520000457763672,59.9922981262207,46.96200180053711,128.0659942626953,176.5540008544922,90.6676025390625,43.028099060058594,24.02989959716797,,16.56399917602539,188.18299865722656
2018-03-13,26.124799728393555,60.30329895019531,41.9370002746582,51.25400161743164,33.554298400878906,49.2400016784668,19.31999969482422,43.167999267578125,,59.400001525878906,97.56999969482422,60.20000076293945,,60.58530044555664,47.33300018310547,128.3509979248047,177.0330047607422,91.0824966430664,43.505699157714844,24.07710075378418,20.25,16.641000747680664,189.1820068359375
2018-03-14,26.154399871826172,60.28419876098633,41.88800048828125,51.30500030517578,33.544898986816406,49.15999984741211,19.270000457763672,43.197601318359375,35.38999938964844,59.22999954223633,97.41000366210938,60.060001373291016,23.530000686645508,60.38169860839844,47.31100082397461,128.13600158691406,177.31399536132812,90.96600341796875,43.46849822998047,23.93000030517578,,16.660999298095703,189.3560028076172
2018-03-15,26.1653995513916,60.41450119018555,42.1510009765625,51.27799987792969,33.44660186767578,49.130001068115234,,43.21540069580078,,59.54999923706055,97.19000244140625,60.0,23.43000030517578,60.6963996887207,47.20500183105469,128.17799377441406,177.0,90.88809967041016,43.27069854736328,23.985599517822266,,16.611000061035156,188.8179931640625
2018-03-16,25.936800003051758,59.85649871826172,41.70500183105469,50.61399841308594,32.921600341796875,48.540000915527344,19.079999923706055,42.581298828125,,,95.79000091552734,59.189998626708984,23.059999465942383,60.175899505615234,46.59400177001953,126.62100219726562,175.5760040283203,89.87300109863281,42.65909957885742,23.839000701904297,20.040000915527344,16.363000869750977,187.21099853515625
2018-03-19,25.558700561523438,59.123600006103516,41.09199905395508,49.90999984741211,32.49599838256836,47.959999084472656,18.899999618530273,42.19860076904297,34.56999969482422,58.61000061035156,94.33000183105469,58.529998779296875,22.8799991607666,59.19309997558594,45.952999114990234,125.60199737548828,174.26800537109375,89.11609649658203,42.0974006652832,23.636600494384766,19.719999313354492,16.149999618530273,185.61900329589844
2018-03-20,25.681499481201172,59.236698150634766,41.112998962402344,49.97800064086914,32.58219909667969,47.939998626708984,18.8700008392334,42.28340148925781,,,94.44000244140625,58.61000061035156,22.920000076293945,59.094200134277344,46.07400131225586,125.95500183105469,174.60699462890625,89.08709716796875,42.0005989074707,23.46150016784668,19.690000534057617,16.197999954223633,186.0070037841797
2018-03-21,25.787700653076172,59.301300048828125,41.18899917602539,49.97999954223633,32.62300109863281,48.15999984741211,18.940000534057617,42.42110061645508,34.689998626708984,58.470001220703125,94.75,58.93000030517578,23.020000457763672,59.25809860229492,46.15800094604492,126.09600067138672,174.46299743652344,89.15699768066406,42.21929931640625,23.418800354003906,19.729999542236328,,186.2220001220703
2018-03-22,25.691299438476562,59.02429962158203,40.89500045776367,49.74700164794922,32.32040023803711,47.88999938964844,18.829999923706055,42.26150131225586,34.54999923706055,58.0,94.38999938964844,58.709999084472656,22.93000030517578,58.384498596191406,45.83300018310547,125.9010009765625,173.83299255371094,88.90550231933594,41.85129928588867,23.321500778198242,,16.11199951171875,184.96400451660156
2018-03-23,25.536800384521484,58.478599548339844,40.5989990234375,49.15700149536133,31.937700271606445,47.52000045776367,18.670000076293945,41.88100051879883,34.279998779296875,57.459999084472656,93.6500015258789,58.25,22.739999771118164,57.87919998168945,45.33399963378906,125.02799987792969,172.70399475097656,88.06849670410156,41.30329895019531,22.994400024414062,19.459999084472656,15.895000457763672,182.83599853515625
2018-03-26,25.912799835205078,59.02199935913086,41.027000427246094,49.654998779296875,32.37049865722656,48.02000045776367,18.690000534057617,42.429298400878906,34.650001525878906,58.02000045776367,94.58999633789062,58.97999954223633,22.959999084472656,58.34830093383789,46.02299880981445,126.11900329589844,174.3780059814453,89.02780151367188,41.88359832763672,23.058399200439453,19.65999984741211,16.104999542236328,184.9010009765625
2018-03-27,26.120899200439453,59.730201721191406,41.534000396728516,50.138999938964844,32.66019821166992,48.38999938964844,18.8799991607666,42.895599365234375,,,95.68000030517578,59.52000045776367,,58.7848014831543,46.51599884033203,127.0260009765625,175.7480010986328,89.78150177001953,42.28770065307617,23.17449951171875,19.8700008392334,16.233999252319336,186.8730010986328
2018-03-28,25.855899810791016,59.47600173950195,41.37799835205078,49.849998474121094,32.477901458740234,48.29999923706055,18.920000076293945,42.8588981628418,35.52000045776367,58.4900016784668,95.11000061035156,59.459999084472656,23.079999923706055,58.096900939941406,46.21500015258789,126.41400146484375,175.4770050048828,89.36489868164062,41.96689987182617,22.924800872802734,19.770000457763672,16.108999252319336,185.2729949951172
2018-04-02,26.363000869750977,60.19609832763672,42.01499938964844,50.683998107910156,32.792301177978516,48.779998779296875,19.1299991607666,43.72990036010742,36.04999923706055,59.86000061035156,96.68000030517578,60.08000183105469,23.309999465942383,59.689701080322266,46.66999816894531,128.53500366210938,178.02099609375,91.01799774169922,41.87519836425781,23.11210060119629,20.100000381469727,16.347999572753906,185.88699340820312
2018-04-03,26.667699813842773,60.72999954223633,42.375,51.20100021362305,33.06959915161133,49.040000915527344,19.219999313354492,43.8922004699707,36.220001220703125,60.310001373291016,97.79000091552734,,23.420000076293945,60.36629867553711,47.1510009765625,129.25799560546875,178.75599670410156,91.18000030517578,42.32360076904297,23.0664005279541,20.299999237060547,16.465999603271484,187.41400146484375
2018-04-04,26.373899459838867,60.22050094604492,42.22700119018555,50.56800079345703,32.724098205566406,48.4900016784668,19.1200008392334,43.639198303222656,36.119998931884766,59.810001373291016,96.83999633789062,59.810001373291016,23.170000076293945,59.807899475097656,46.558998107910156,128.33299255371094,177.4600067138672,90.06999969482422,41.84830093383789,23.0447998046875,20.15999984741211,16.267000198364258,185.5030059814453
2018-04-05,26.838899612426758,61.27159881591797,42.90299987792969,51.54899978637695,33.29499816894531,49.439998626708984,19.43000030517578,44.31330108642578,36.599998474121094,61.04999923706055,98.48999786376953,61.11000061035156,,60.59339904785156,47.5,129.8509979248047,179.30499267578125,91.34149932861328,42.629398345947266,23.237699508666992,20.5,16.594999313354492,188.9759979248047
2018-04-06,27.139699935913086,61.512298583984375,43.02399826049805,51.856998443603516,33.39870071411133,49.630001068115234,,44.518798828125,36.810001373291016,61.25,,,23.639999389648438,61.0984992980957,47.74399948120117,130.53599548339844,180.16400146484375,92.1177978515625,42.77009963989258,23.45509910583496,20.579999923706055,16.649999618530273,189.3000030517578
2018-04-09,27.14929962158203,61.612098693847656,43.143001556396484,51.99800109863281,33.49449920654297,,,44.674400329589844,36.95000076293945,61.58000183105469,99.04000091552734,61.650001525878906,23.75,61.558998107910156,47.935001373291016,131.00399780273438,180.1179962158203,92.24250030517578,43.13209915161133,23.464399337768555,20.65999984741211,16.709999084472656,189.36300659179688
2018-04-10,27.11319923400879,61.800201416015625,43.191001892089844,51.974998474121094,33.6416015625,49.79999923706055,,44.660701751708984,36.91999816894531,61.599998474121094,98.8499984741211,61.68000030517578,23.690000534057617,61.778099060058594,48.018001556396484,130.78599548339844,180.43800354003906,92.30879974365234,43.344600677490234,23.499000549316406,20.6200008392334,16.724000930786133,190.2209930419922
2018-04-11,27.151399612426758,61.86050033569336,43.481998443603516,52.02299880981445,33.48630142211914,49.91999816894531,,44.8578987121582,37.15999984741211,61.810001373291016,99.01000213623047,61.75,,61.610198974609375,47.95600128173828,129.9810028076172,180.3459930419922,92.0260009765625,42.93470001220703,23.559499740600586,20.670000076293945,16.73200035095215,189.7740020751953
2018-04-12,27.109600067138672,62.132301330566406,43.36600112915039,52.027000427246094,33.521400451660156,50.06999969482422,19.469999313354492,45.101898193359375,37.20000076293945,61.5099983215332,99.19999694824219,61.810001373291016,23.799999237060547,61.764801025390625,47.959999084472656,129.7469940185547,180.13499450683594,91.6707992553711,42.91749954223633,23.57539939880371,20.68000030517578,16.766000747680664,190.06199645996094
2018-04-13,27.098899841308594,62.33369827270508,43.40999984741211,52.229000091552734,33.47740173339844,50.29999923706055,19.579999923706055,45.18519973754883,37.27000045776367,61.77000045776367,99.29000091552734,,23.81999969482422,61.583099365234375,47.94599914550781,129.94400024414062,180.44200134277344,91.7509994506836,42.777198791503906,23.63010025024414,20.790000915527344,16.79599952697754,190.33399963378906
2018-04-16,27.238500595092773,62.627601623535156,43.62200164794922,52.35200119018555,33.56679916381836,50.90999984741211,,45.57419967651367,37.529998779296875,61.97999954223633,99.66000366210938,62.220001220703125,23.989999771118164,61.944698333740234,48.119998931884766,130.7530059814453,181.50399780273438,92.29509735107422,42.807498931884766,23.688400268554688,20.950000762939453,16.8439998626709,190.28799438476562
2018-04-17,27.29199981689453,62.872398376464844,43.58399963378906,52.42499923706055,33.69139862060547,51.16999816894531,19.90999984741211,45.564998626708984,37.599998474121094,61.880001068115234,99.98999786376953,62.459999084472656,24.110000610351562,61.827301025390625,48.15800094604492,130.64300537109375,181.00799560546875,92.2874984741211,42.849098205566406,23.741899490356445,20.969999313354492,16.854999542236328,190.55299377441406
2018-04-18,27.269100189208984,62.72060012817383,43.45100021362305,52.236000061035156,33.627899169921875,51.22999954223633,19.979999542236328,45.372398376464844,37.470001220703125,61.7400016784668,99.8499984741211,62.27000045776367,24.040000915527344,61.68119812011719,47.972999572753906,130.57899475097656,180.93699645996094,92.25180053710938,42.614200592041016,23.78849983215332,20.93000030517578,16.81399917602539,190.20700073242188
